"ref_range_id","chrom","range_start","range_end","name"
42780,"7",161245151,161245333,"FocusComplement"
42781,"7",161245334,161252740,"FocusRegion"
42782,"7",161252741,161257169,"FocusComplement"
42783,"7",161257170,161258467,"FocusRegion"
42784,"7",161258468,161352286,"FocusComplement"
42785,"7",161352287,161355662,"FocusRegion"
42786,"7",161355663,161392542,"FocusComplement"
42787,"7",161392543,161402737,"FocusRegion"
42788,"7",161402738,161439657,"FocusComplement"
42789,"7",161439658,161445682,"FocusRegion"
42790,"7",161445683,161449501,"FocusComplement"
42791,"7",161449502,161454891,"FocusRegion"
42792,"7",161454892,161469810,"FocusComplement"
42793,"7",161469811,161470841,"FocusRegion"
42794,"7",161470842,161530652,"FocusComplement"
42795,"7",161530653,161532508,"FocusRegion"
42796,"7",161532509,161584576,"FocusComplement"
42797,"7",161584577,161591791,"FocusRegion"
42798,"7",161591792,161683787,"FocusComplement"
42799,"7",161683788,161688264,"FocusRegion"
42800,"7",161688265,161693631,"FocusComplement"
42801,"7",161693632,161701347,"FocusRegion"
42802,"7",161701348,161702095,"FocusComplement"
42803,"7",161702096,161705806,"FocusRegion"
42804,"7",161705807,161707056,"FocusComplement"
42805,"7",161707057,161746743,"FocusRegion"
42806,"7",161746744,161749822,"FocusComplement"
42807,"7",161749823,161752979,"FocusRegion"
42808,"7",161752980,161765042,"FocusComplement"
42809,"7",161765043,161768741,"FocusRegion"
42810,"7",161768742,161769052,"FocusComplement"
42811,"7",161769053,161773379,"FocusRegion"
42812,"7",161773380,161810949,"FocusComplement"
42813,"7",161810950,161811851,"FocusRegion"
42814,"7",161811852,161836345,"FocusComplement"
42815,"7",161836346,161837974,"FocusRegion"
42816,"7",161837975,161838342,"FocusComplement"
42817,"7",161838343,161859725,"FocusRegion"
42818,"7",161859726,161958447,"FocusComplement"
42819,"7",161958448,161962666,"FocusRegion"
42820,"7",161962667,161970523,"FocusComplement"
42821,"7",161970524,161980467,"FocusRegion"
42822,"7",161980468,162109318,"FocusComplement"
42823,"7",162109319,162112034,"FocusRegion"
42824,"7",162112035,162177631,"FocusComplement"
42825,"7",162177632,162178621,"FocusRegion"
42826,"7",162178622,162185106,"FocusComplement"
42827,"7",162185107,162185811,"FocusRegion"
42828,"7",162185812,162221218,"FocusComplement"
42829,"7",162221219,162225695,"FocusRegion"
42830,"7",162225696,162260072,"FocusComplement"
42831,"7",162260073,162262869,"FocusRegion"
42832,"7",162262870,162292182,"FocusComplement"
42833,"7",162292183,162296902,"FocusRegion"
42834,"7",162296903,162303092,"FocusComplement"
42835,"7",162303093,162303883,"FocusRegion"
42836,"7",162303884,162406082,"FocusComplement"
42837,"7",162406083,162412850,"FocusRegion"
42838,"7",162412851,162412878,"FocusComplement"
42839,"7",162412879,162424420,"FocusRegion"
42840,"7",162424421,162433417,"FocusComplement"
42841,"7",162433418,162435458,"FocusRegion"
42842,"7",162435459,162438593,"FocusComplement"
42843,"7",162438594,162440730,"FocusRegion"
42844,"7",162440731,162543851,"FocusComplement"
42845,"7",162543852,162551596,"FocusRegion"
42846,"7",162551597,162599909,"FocusComplement"
42847,"7",162599910,162603059,"FocusRegion"
42848,"7",162603060,162616464,"FocusComplement"
42849,"7",162616465,162617721,"FocusRegion"
42850,"7",162617722,162617986,"FocusComplement"
42851,"7",162617987,162627380,"FocusRegion"
42852,"7",162627381,162692716,"FocusComplement"
42853,"7",162692717,162704769,"FocusRegion"
42854,"7",162704770,162720029,"FocusComplement"
42855,"7",162720030,162725103,"FocusRegion"
42856,"7",162725104,162765712,"FocusComplement"
42857,"7",162765713,162766162,"FocusRegion"
42858,"7",162766163,162808646,"FocusComplement"
42859,"7",162808647,162810879,"FocusRegion"
42860,"7",162810880,162812770,"FocusComplement"
42861,"7",162812771,162815617,"FocusRegion"
42862,"7",162815618,162833531,"FocusComplement"
42863,"7",162833532,162834873,"FocusRegion"
42864,"7",162834874,162845849,"FocusComplement"
42865,"7",162845850,162848944,"FocusRegion"
42866,"7",162848945,162920671,"FocusComplement"
42867,"7",162920672,162923588,"FocusRegion"
42868,"7",162923589,163034217,"FocusComplement"
42869,"7",163034218,163041096,"FocusRegion"
42870,"7",163041097,163075683,"FocusComplement"
42871,"7",163075684,163078311,"FocusRegion"
42872,"7",163078312,163129535,"FocusComplement"
42873,"7",163129536,163136167,"FocusRegion"
42874,"7",163136168,163138853,"FocusComplement"
42875,"7",163138854,163141715,"FocusRegion"
42876,"7",163141716,163142056,"FocusComplement"
42877,"7",163142057,163142988,"FocusRegion"
42878,"7",163142989,163145109,"FocusComplement"
42879,"7",163145110,163147538,"FocusRegion"
42880,"7",163147539,163212856,"FocusComplement"
42881,"7",163212857,163215011,"FocusRegion"
42882,"7",163215012,163225274,"FocusComplement"
42883,"7",163225275,163227721,"FocusRegion"
42884,"7",163227722,163229481,"FocusComplement"
42885,"7",163229482,163257226,"FocusRegion"
42886,"7",163257227,163342587,"FocusComplement"
42887,"7",163342588,163346227,"FocusRegion"
42888,"7",163346228,163353548,"FocusComplement"
42889,"7",163353549,163356117,"FocusRegion"
42890,"7",163356118,163429459,"FocusComplement"
42891,"7",163429460,163442564,"FocusRegion"
42892,"7",163442565,163442616,"FocusComplement"
42893,"7",163442617,163447772,"FocusRegion"
42894,"7",163447773,163488261,"FocusComplement"
42895,"7",163488262,163495350,"FocusRegion"
42896,"7",163495351,163584391,"FocusComplement"
42897,"7",163584392,163590647,"FocusRegion"
42898,"7",163590648,163601804,"FocusComplement"
42899,"7",163601805,163605082,"FocusRegion"
42900,"7",163605083,163656160,"FocusComplement"
42901,"7",163656161,163659886,"FocusRegion"
42902,"7",163659887,163699775,"FocusComplement"
42903,"7",163699776,163702685,"FocusRegion"
42904,"7",163702686,163712851,"FocusComplement"
42905,"7",163712852,163717490,"FocusRegion"
42906,"7",163717491,163718066,"FocusComplement"
42907,"7",163718067,163721476,"FocusRegion"
42908,"7",163721477,163725676,"FocusComplement"
42909,"7",163725677,163730383,"FocusRegion"
42910,"7",163730384,163786161,"FocusComplement"
42911,"7",163786162,163794150,"FocusRegion"
42912,"7",163794151,163885341,"FocusComplement"
42913,"7",163885342,163887736,"FocusRegion"
42914,"7",163887737,163978927,"FocusComplement"
42915,"7",163978928,163982122,"FocusRegion"
42916,"7",163982123,163989152,"FocusComplement"
42917,"7",163989153,163990097,"FocusRegion"
42918,"7",163990098,163993503,"FocusComplement"
42919,"7",163993504,163995152,"FocusRegion"
42920,"7",163995153,164025746,"FocusComplement"
42921,"7",164025747,164028563,"FocusRegion"
42922,"7",164028564,164100578,"FocusComplement"
42923,"7",164100579,164105003,"FocusRegion"
42924,"7",164105004,164213567,"FocusComplement"
42925,"7",164213568,164220753,"FocusRegion"
42926,"7",164220754,164243745,"FocusComplement"
42927,"7",164243746,164247511,"FocusRegion"
42928,"7",164247512,164248888,"FocusComplement"
42929,"7",164248889,164253089,"FocusRegion"
42930,"7",164253090,164355100,"FocusComplement"
42931,"7",164355101,164356144,"FocusRegion"
42932,"7",164356145,164356844,"FocusComplement"
42933,"7",164356845,164360942,"FocusRegion"
42934,"7",164360943,164372563,"FocusComplement"
42935,"7",164372564,164375750,"FocusRegion"
42936,"7",164375751,164380544,"FocusComplement"
42937,"7",164380545,164381843,"FocusRegion"
42938,"7",164381844,164381883,"FocusComplement"
42939,"7",164381884,164387011,"FocusRegion"
42940,"7",164387012,164411774,"FocusComplement"
42941,"7",164411775,164413084,"FocusRegion"
42942,"7",164413085,164513035,"FocusComplement"
42943,"7",164513036,164516771,"FocusRegion"
42944,"7",164516772,164517942,"FocusComplement"
42945,"7",164517943,164523091,"FocusRegion"
42946,"7",164523092,164527904,"FocusComplement"
42947,"7",164527905,164531545,"FocusRegion"
42948,"7",164531546,164595382,"FocusComplement"
42949,"7",164595383,164600808,"FocusRegion"
42950,"7",164600809,164601070,"FocusComplement"
42951,"7",164601071,164603123,"FocusRegion"
42952,"7",164603124,164725369,"FocusComplement"
42953,"7",164725370,164729662,"FocusRegion"
42954,"7",164729663,164765784,"FocusComplement"
42955,"7",164765785,164769598,"FocusRegion"
42956,"7",164769599,164820243,"FocusComplement"
42957,"7",164820244,164824190,"FocusRegion"
42958,"7",164824191,164929834,"FocusComplement"
42959,"7",164929835,164932701,"FocusRegion"
42960,"7",164932702,164934048,"FocusComplement"
42961,"7",164934049,164939757,"FocusRegion"
42962,"7",164939758,164991185,"FocusComplement"
42963,"7",164991186,164991744,"FocusRegion"
42964,"7",164991745,165000319,"FocusComplement"
42965,"7",165000320,165006254,"FocusRegion"
42966,"7",165006255,165046234,"FocusComplement"
42967,"7",165046235,165047818,"FocusRegion"
42968,"7",165047819,165085574,"FocusComplement"
42969,"7",165085575,165090491,"FocusRegion"
42970,"7",165090492,165091948,"FocusComplement"
42971,"7",165091949,165096890,"FocusRegion"
42972,"7",165096891,165152101,"FocusComplement"
42973,"7",165152102,165157989,"FocusRegion"
42974,"7",165157990,165174328,"FocusComplement"
42975,"7",165174329,165181283,"FocusRegion"
42976,"7",165181284,165182614,"FocusComplement"
42977,"7",165182615,165187497,"FocusRegion"
42978,"7",165187498,165192112,"FocusComplement"
42979,"7",165192113,165197157,"FocusRegion"
42980,"7",165197158,165345118,"FocusComplement"
42981,"7",165345119,165348432,"FocusRegion"
42982,"7",165348433,165446094,"FocusComplement"
42983,"7",165446095,165448949,"FocusRegion"
42984,"7",165448950,165467035,"FocusComplement"
42985,"7",165467036,165468135,"FocusRegion"
42986,"7",165468136,165472660,"FocusComplement"
42987,"7",165472661,165476197,"FocusRegion"
42988,"7",165476198,165481438,"FocusComplement"
42989,"7",165481439,165483931,"FocusRegion"
42990,"7",165483932,165566663,"FocusComplement"
42991,"7",165566664,165575086,"FocusRegion"
42992,"7",165575087,165642509,"FocusComplement"
42993,"7",165642510,165645789,"FocusRegion"
42994,"7",165645790,165666136,"FocusComplement"
42995,"7",165666137,165668454,"FocusRegion"
42996,"7",165668455,165713128,"FocusComplement"
42997,"7",165713129,165713889,"FocusRegion"
42998,"7",165713890,165714764,"FocusComplement"
42999,"7",165714765,165716512,"FocusRegion"
43000,"7",165716513,165739314,"FocusComplement"
43001,"7",165739315,165742041,"FocusRegion"
43002,"7",165742042,165743418,"FocusComplement"
43003,"7",165743419,165746441,"FocusRegion"
43004,"7",165746442,165766392,"FocusComplement"
43005,"7",165766393,165771232,"FocusRegion"
43006,"7",165771233,165782403,"FocusComplement"
43007,"7",165782404,165786054,"FocusRegion"
43008,"7",165786055,165868340,"FocusComplement"
43009,"7",165868341,165874874,"FocusRegion"
43010,"7",165874875,165931992,"FocusComplement"
43011,"7",165931993,165934061,"FocusRegion"
43012,"7",165934062,166034565,"FocusComplement"
43013,"7",166034566,166036489,"FocusRegion"
43014,"7",166036490,166039086,"FocusComplement"
43015,"7",166039087,166043130,"FocusRegion"
43016,"7",166043131,166114387,"FocusComplement"
43017,"7",166114388,166117265,"FocusRegion"
43018,"7",166117266,166182514,"FocusComplement"
43019,"7",166182515,166184346,"FocusRegion"
43020,"7",166184347,166217927,"FocusComplement"
43021,"7",166217928,166223331,"FocusRegion"
43022,"7",166223332,166291578,"FocusComplement"
43023,"7",166291579,166293112,"FocusRegion"
43024,"7",166293113,166294048,"FocusComplement"
43025,"7",166294049,166298215,"FocusRegion"
43026,"7",166298216,166418569,"FocusComplement"
43027,"7",166418570,166419297,"FocusRegion"
43028,"7",166419298,166435749,"FocusComplement"
43029,"7",166435750,166436711,"FocusRegion"
43030,"7",166436712,166487795,"FocusComplement"
43031,"7",166487796,166489805,"FocusRegion"
43032,"7",166489806,166501155,"FocusComplement"
43033,"7",166501156,166503828,"FocusRegion"
43034,"7",166503829,166520097,"FocusComplement"
43035,"7",166520098,166522353,"FocusRegion"
43036,"7",166522354,166531859,"FocusComplement"
43037,"7",166531860,166533060,"FocusRegion"
43038,"7",166533061,166536040,"FocusComplement"
43039,"7",166536041,166537823,"FocusRegion"
43040,"7",166537824,166565681,"FocusComplement"
43041,"7",166565682,166567767,"FocusRegion"
43042,"7",166567768,166624335,"FocusComplement"
43043,"7",166624336,166625597,"FocusRegion"
43044,"7",166625598,166626074,"FocusComplement"
43045,"7",166626075,166635879,"FocusRegion"
43046,"7",166635880,166647565,"FocusComplement"
43047,"7",166647566,166652758,"FocusRegion"
43048,"7",166652759,166654404,"FocusComplement"
43049,"7",166654405,166657472,"FocusRegion"
43050,"7",166657473,166725323,"FocusComplement"
43051,"7",166725324,166733527,"FocusRegion"
43052,"7",166733528,166735050,"FocusComplement"
43053,"7",166735051,166736575,"FocusRegion"
43054,"7",166736576,166806438,"FocusComplement"
43055,"7",166806439,166811261,"FocusRegion"
43056,"7",166811262,166916510,"FocusComplement"
43057,"7",166916511,166917458,"FocusRegion"
43058,"7",166917459,166951797,"FocusComplement"
43059,"7",166951798,166954891,"FocusRegion"
43060,"7",166954892,166955699,"FocusComplement"
43061,"7",166955700,166960795,"FocusRegion"
43062,"7",166960796,166964228,"FocusComplement"
43063,"7",166964229,166979263,"FocusRegion"
43064,"7",166979264,167084031,"FocusComplement"
43065,"7",167084032,167097181,"FocusRegion"
43066,"7",167097182,167097339,"FocusComplement"
43067,"7",167097340,167101861,"FocusRegion"
43068,"7",167101862,167103221,"FocusComplement"
43069,"7",167103222,167109174,"FocusRegion"
43070,"7",167109175,167178725,"FocusComplement"
43071,"7",167178726,167181759,"FocusRegion"
43072,"7",167181760,167187934,"FocusComplement"
43073,"7",167187935,167188993,"FocusRegion"
43074,"7",167188994,167198123,"FocusComplement"
43075,"7",167198124,167214893,"FocusRegion"
43076,"7",167214894,167216221,"FocusComplement"
43077,"7",167216222,167217394,"FocusRegion"
43078,"7",167217395,167218409,"FocusComplement"
43079,"7",167218410,167222438,"FocusRegion"
43080,"7",167222439,167307454,"FocusComplement"
43081,"7",167307455,167310486,"FocusRegion"
43082,"7",167310487,167333473,"FocusComplement"
43083,"7",167333474,167335090,"FocusRegion"
43084,"7",167335091,167369557,"FocusComplement"
43085,"7",167369558,167375242,"FocusRegion"
43086,"7",167375243,167428634,"FocusComplement"
43087,"7",167428635,167438876,"FocusRegion"
43088,"7",167438877,167440163,"FocusComplement"
43089,"7",167440164,167442497,"FocusRegion"
43090,"7",167442498,167534945,"FocusComplement"
43091,"7",167534946,167542771,"FocusRegion"
43092,"7",167542772,167669040,"FocusComplement"
43093,"7",167669041,167678994,"FocusRegion"
43094,"7",167678995,167679537,"FocusComplement"
43095,"7",167679538,167688225,"FocusRegion"
43096,"7",167688226,167753903,"FocusComplement"
43097,"7",167753904,167757140,"FocusRegion"
43098,"7",167757141,167767266,"FocusComplement"
43099,"7",167767267,167772049,"FocusRegion"
43100,"7",167772050,167817036,"FocusComplement"
43101,"7",167817037,167820659,"FocusRegion"
43102,"7",167820660,167824141,"FocusComplement"
43103,"7",167824142,167826471,"FocusRegion"
43104,"7",167826472,167965018,"FocusComplement"
43105,"7",167965019,167970449,"FocusRegion"
43106,"7",167970450,167971770,"FocusComplement"
43107,"7",167971771,167973427,"FocusRegion"
43108,"7",167973428,167982184,"FocusComplement"
43109,"7",167982185,167986266,"FocusRegion"
43110,"7",167986267,167988330,"FocusComplement"
43111,"7",167988331,167991500,"FocusRegion"
43112,"7",167991501,167996128,"FocusComplement"
43113,"7",167996129,167997650,"FocusRegion"
43114,"7",167997651,168039186,"FocusComplement"
43115,"7",168039187,168071994,"FocusRegion"
43116,"7",168071995,168089048,"FocusComplement"
43117,"7",168089049,168090773,"FocusRegion"
43118,"7",168090774,168167810,"FocusComplement"
43119,"7",168167811,168174159,"FocusRegion"
43120,"7",168174160,168196296,"FocusComplement"
43121,"7",168196297,168199358,"FocusRegion"
43122,"7",168199359,168262768,"FocusComplement"
43123,"7",168262769,168269820,"FocusRegion"
43124,"7",168269821,168458939,"FocusComplement"
43125,"7",168458940,168464778,"FocusRegion"
43126,"7",168464779,168502907,"FocusComplement"
43127,"7",168502908,168576026,"FocusRegion"
43128,"7",168576027,168576070,"FocusComplement"
43129,"7",168576071,168579017,"FocusRegion"
43130,"7",168579018,168619156,"FocusComplement"
